"~start_node_id","~start_node_labels","~start_node_property_name","~relationship_type","~end_node_id","~end_node_labels","~end_node_property_published_year","~end_node_property_isbn13","~end_node_property_description","~end_node_property_average_rating","~end_node_property_title","~start_node_property_published_year","~start_node_property_isbn13","~start_node_property_description","~start_node_property_average_rating","~start_node_property_title","~end_node_property_name"
"1300","Book",,"BELONG_TO","36","Category",,,,,,1977,"9780156717205","Warhol offers his observations of love, beauty, fame, work, and art and discusses the continuous play and display of his many fetishes",3.73,"The Philosophy of Andy Warhol","Art"
"1301","Book",,"BELONG_TO","10251","Category",,,,,,1981,"9780156907392","An English family's complex lives are followed and picked up again after a ten year hiatus in order to explore the effects of time",3.77,"To the Lighthouse","Fiction"
"1303","Book",,"BELONG_TO","10347","Category",,,,,,1990,"9780156913218","Essays discuss the Middle Ages, language, culture, the media, sports, fashion, photography, films, and philosophy",3.89,"Travels in Hyper Reality","Literary Collections"
"1304","Book",,"BELONG_TO","10515","Category",,,,,,1987,"9780156932509","This essay collection discusses literature in relation to science, philosophy, and politics in studies of great classical works and tributes to such contemporary writers as Eugenio Montale, Roland Barthes, and Marianne Moore",4.07,"The Uses of Literature","Literary Criticism"
"1305","Book",,"BELONG_TO","10515","Category",,,,,,1984,"9780156935906","Presents five short stories, essays, correspondence, and selections from four novels by the prominent British author",4.1,"The Virginia Woolf Reader","Literary Criticism"
"1306","Book",,"BELONG_TO","10654","Category",,,,,,1974,"9780156948708","Biographical material accompanies reproductions of T. S. Eliot's original manuscript and notes",4.11,"The Waste Land","Poetry"
"1307","Book",,"BELONG_TO","10251","Category",,,,,,1975,"9780156949521","The Italian writer is concerned with grotesque or farcical events of the future",3.72,"The Watcher & Other Stories","Fiction"
"1309","Book",,"BELONG_TO","1311","Category",,,,,,1959,"9780156949606","Against the background of the sea, the author presents a group of characters from childhood to old age who speak in soliloquy, and we see them as they appear to themselves and to each other. In the end one of the characters sums up the effect of their lives as a whole.",4.14,"The Waves","Experimental fiction"
"1310","Book",,"BELONG_TO","1314","Category",,,,,,2005,"9780160729942",,4.42,"More Readings from One Man's Wilderness","Frontier and pioneer life"
"1312","Book",,"BELONG_TO","10408","Category",,,,,,2002,"9780192752536","Near the end of the Second World War, Selina receives a parcel from America that contains a beautiful party dress and shoes. But her excitement turns to sorrow when she realizes she'll never have a chance to wear the beautiful dress, until she and her cousins decide to organize a pageant.",3.64,"Party Shoes","Children's stories"
"1315","Book",,"BELONG_TO","10334","Category",,,,,,2003,"9780192752796","Clennen and his family make their living as travelling musicians. A danger deepens around them, Moril is chosen to receive the mysterious musical instrument - the ancient cwidder.",3.84,"Cart And Cwidder","Juvenile Fiction"
"1317","Book",,"BELONG_TO","10334","Category",,,,,,1998,"9780192781536","Retells Melville's novel of the sailor called Ishmael and Captain Ahab, who would do anything to catch the great white whale, Moby Dick, that had taken the Captain's leg.",3.85,"Moby Dick, Or, The White Whale","Juvenile Fiction"
"1319","Book",,"BELONG_TO","10251","Category",,,,,,2002,"9780192801739","TYPHOON * FALK * AMY FOSTER *THE SECRET SHARERThe four tales in this volume share autobiographical origins in Conrad's experience at sea and his exile from Poland, the country of his birth. 'Typhoon' is the story of a steamship and her crew beset by tempest, and of the stolid captain whose dogged courage is tested to the limit. In 'Falk' ataciturn young woman is bizarrely courted by a tug-boat master who is haunted by a terrible secret. 'Amy Foster' tells of an emigrant Pole struggling to overcome isolation and prejudice in England. The final tale, 'The Secret Sharer', is Conrad's most famous short story, a masterpiece of suspenseand ambiguity. Giving sanctuary to a fugitive sailor, a young sea-captain risks his ship and his command in order to save him.This revised edition uses the English first edition texts and has a new chronology and bibliography.",3.89,"Typhoon and Other Tales","Fiction"
"1321","Book",,"BELONG_TO","10476","Category",,,,,,2001,"9780192801975","Many people regard Hegel's work as obscure and extremely difficult, yet his importance and influence are universally acknowledged. Peter Singer eliminates any excuse for remaining ignorant of the outlines of Hegel's philosophy by providing a broad discussion of his ideas and an account of his major works.",3.85,"Hegel: A Very Short Introduction","Philosophy"
"1323","Book",,"BELONG_TO","10515","Category",,,,,,2003,"9780192802378","This title is also availble as a film.",3.99,"Emma","Literary Criticism"
"1325","Book",,"BELONG_TO","10251","Category",,,,,,2004,"9780192802385","'his perfect indifference, and your pointed dislike, make it so delightfully absurd!' Pride and Prejudice has delighted generations of readers with its unforgettable cast of characters, carefully choreographed plot, and a hugely entertaining view of the world and its absurdities. With the arrival of eligible young men in their neighbourhood, the lives of Mr and Mrs Bennet and their five daughters are turned inside out and menide down. Pride encounters prejudice, upward-mobility confronts social disdain, and quick-wittedness challenges sagacity, as misconceptions and hasty judgements lead to heartache and scandal, but eventually to true understanding, self-knowledge, and love. In this supremely satisfying story, Jane Austen balances comedy with seriousness, and witty observation with profound insight. If Elizabeth Bennet returns again and again to her letter from Mr Darcy, readers of the novel are drawn even more irresistibly by its captivating wisdom.",4.25,"Pride and Prejudice","Fiction"
"1326","Book",,"BELONG_TO","10251","Category",,,,,,2004,"9780192802637","The romance between Captain Wentworth and Anne, the daughter of Sir Walter Elliot, seems doomed because of the young man's family connections and lack of wealth.",4.13,"Persuasion","Fiction"
"1327","Book",,"BELONG_TO","10515","Category",,,,,,2003,"9780192802644","''Me!' cried Fanny...'Indeed you must excuse me. I could not act any thing if you were to give me the world. No, indeed, I cannot act.'' At the age of ten, Fanny Price leaves the poverty of her Portsmouth home to be brought up among the family of her wealthy uncle, Sir Thomas Bertram, in the chilly grandeur of Mansfield Park. There she accepts her lowly status, and gradually falls in love with her cousin Edmund. When the dazzling and sophisticated Henry and Mary Crawford arrive, Fanny watches as her cousins become embroiled in rivalry and sexual jealousy. As the company starts to rehearse a play by way of entertainment, Fanny struggles to retain her independence in the face of the Crawfords' dangerous attractions; and when Henry turns his attentions to her, the drama really begins... This new edition does full justice to Austen's complex and subtle story, placing it in its Regency context and elucidating the theatrical background that pervades the novel.",3.85,"Mansfield Park","Literary Criticism"
"1328","Book",,"BELONG_TO","10476","Category",,,,,,2002,"9780192802774","One of Platoas most profound and beautiful works, 'Phaedrus' takes the form of a dialogue between Socrates and Phaedrus, an amateur rhetorical enthusiast, on the topic of passionate or romantic love. Concerned with establishing principles of rhetoric, it argues that rhetoric is only acceptable as an art when it is firmly based on the truth inspired by love, the common experience of true philosophic activity. It is in this dialogue that Plato employs the famous image of love as the driver of the chariot of souls.",3.91,"Phaedrus","Philosophy"
"1329","Book",,"BELONG_TO","10485","Category",,,,,,2004,"9780192803467","Egyptian myths articulated the core values of one of the longest lasting civilizations in history, and myths of deities such as Isis and Osiris influenced contemporary cultures and became part of the Western cultural heritage. Egyptian Mythology: A Very Short Introduction explains the cultural and historical background to the fascinating and complex world of Egyptian myth, with each chapter dealing with a particular theme. To show the variety of source material for Egyptian myth, each chapter features a particular object--such as the obelisk known as Cleopatra's Needle, a golden statue of Tutankhamun, and a papyrus containing a story in which the Egyptian gods behave outrageously--which is illustrated by a photograph or line-drawing. The myth 'The Contendings of Horus and Seth' is looked at in detail, and the many interpretations it has provoked are examined. In addition to a list of major deities and myths, there are explanations of related topics such as how hieroglyphs work, royal names and titles, and the Egyptian cosmos. There is also a timeline of Egyptian history, a glossary of technical terms and an up-to-date bibliography.",3.62,"Egyptian Myth: A Very Short Introduction","History"
"1331","Book",,"BELONG_TO","10515","Category",,,,,,2003,"9780192804099","This authoritative edition was originally published in the acclaimed Oxford Authors series under the general editorship of Frank Kermode. It brings together a unique combination of Milton's poetry and prose - all the English verse together with a generous selection from the major prosewritings - to give the essence of his work and thinking.Milton's influence on English poetry and criticism has been incalculable, and this edition covers the full range of his poetic and political output. It includes Paradise Lost, Paradise Regained, and Samson Agonistes as well as major prose works such as Areopagitica and The Tenure of Kings andMagistrates. As well as all the English and Italian verse, the volume includes most of the Latin and Greek verse in parallel translation. Spelling has been modernized, and the poems are arranged in order of publication, essential to an understanding of the progress of Milton's career in relationto the political and religious upheavals of his time. The extensive notes cover syntax, vocabulary, historical context, and biblical and classical allusions. The introduction traces both Milton's changing conception of his own vocation, and the critical reception his work has received over the pastfour centuries.",4.22,"The Major Works","Literary Criticism"
"1333","Book",,"BELONG_TO","10251","Category",,,,,,2005,"9780192805348","'Gulliver's travels purports to be a travel book. It is a blend of fantasy and realism and describes the shipwrecked Gulliver's encounters with the inhabitants of four places: Lilliput, Brobdingnag, Laputa, and the country of the Houyhnhnms'--Provided byp",3.56,"Gulliver's Travels","Fiction"
"1337","Book",,"BELONG_TO","10251","Category",,,,,,2006,"9780192806949","Collects some of the author's Christmas stories, including 'A Christmas Carol,' in which a miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future.",4.12,"A Christmas Carol and Other Christmas Books","Fiction"
"1339","Book",,"BELONG_TO","10251","Category",,,,,,2006,"9780192807267","Candide is the most famous of Voltaire's 'philosophical tales', in which he combined witty improbabilities with the sanest of good sense. This edition includes four other prose tales - Micromegas, Zadig, The Ing--ecirc--;nu, and The White Bull - and a verse tale based on Chaucer's The Wife of Bath's Tale,: What Pleases the Ladies. - ;'If this is the best of all possible worlds, then what must the others be like?' Young Candide is tossed on a hilarious tide of misfortune, experiencing the full horror and injustice of this 'best of all possible worlds' - the Old and the New - before finally accepting that his old philosophy tutor Dr Pangloss has got it all wrong. There are no grounds for his daft theory of Optimism. Yet life goes on. We must cultivate our garden, for there is certainly room for improvement. Candide is the most famous of Voltaire's 'philosophical tales', in which he combined witty improbabilities with the sanest of good sense. First published in 1759, it was an instant bestseller and has come to be regarded as one of the key texts of the Enlightenment. What Candide does for chivalric romance, the other tales in this selection - Micromegas, Zadig, The Ingenu, and The White Bull - do for science fiction, the Oriental tale, the sentimental novel, and the Old Testament. This new edition also includes a verse tale based on Chaucer's The Wife of Bath's Tale, in which we discover that most elusive of secrets: What Pleases the Ladies. -",3.94,"Candide and Other Stories","Fiction"
"1340","Book",,"BELONG_TO","10251","Category",,,,,,2006,"9780192807298","When Dorian Gray has his portrait painted, he is captivated by his own beauty. Set in fin-de-siecle London, this novel traces a path from the studio of painter Basil Hallward to the opium dens of the East End. Combining elements of the supernatural, aestheticism, and the Gothic, this is a work of fiction.",4.07,"The Picture of Dorian Gray","Fiction"
"1342","Book",,"BELONG_TO","10515","Category",,,,,,2000,"9780192822758","When it was first published in 1781, The Confessions scandalised Europe with its emotional honesty and frank treatment of the author's sexual and intellectual development. Since then, it has had a more profound impact on European thought. Rousseau left posterity a model of the reflective life - the solitary, uncompromising individual, the enemy of servitude and habit and the selfish egoist who dedicates his life to a particular ideal. The Confessions recreates the world in which he progressed from incompetent engraver to grand success; his enthusiasm for experience, his love of nature, and his uncompromising character make him an ideal guide to eighteenth-century Europe, and he was the author of some of the most profound work ever written on the relation between the individual and the state.",3.62,"Confessions","Literary Criticism"
"1343","Book",,"BELONG_TO","10251","Category",,,,,,2000,"9780192822895","Zola wrote that 'my title speaks not merely of a war, but also of the crumbling of a regime and the end of a world'. The penultimate novel of the Rougon-Macquart cycle, La Debacle (1892) takes as its subject the dramatic events of the Franco-Prussian War and the Commune of 1870-71. During Zola's lifetime it was the bestselling of all his novels, praised by contemporaries for its epic sweep as well as its attention to historical detail. The novel seeks to explain why the Second Empire ended in a crushing military defeat and revolutionary violence. It focuses on ordinary soldiers, showing their bravery and suffering in the midst of circumstances they cannot control. Zola's descriptions are some of the most powerful he ever wrote. He skilfully integrates his narrative of events and the fictional lives of his characters to provide the finest account of this tragic chapter in the history of France. Often compared to War and Peace, La Debacle has been described as a 'seminal' work for all modern depictions of war.",3.99,"La Débâcle","Fiction"
"1346","Book",,"BELONG_TO","10485","Category",,,,,,1998,"9780192824257","Provides a new translation of the classic account of the wars between the Greek city-states and Persia, and of the culture of the peoples who took part",3.98,"The Histories","History"
"1348","Book",,"BELONG_TO","10476","Category",,,,,,2000,"9780192824547","A complete collection of philosophical writing of the Presocratics and Sophists, this book shows how 'the first philosophers' paved the way for Plato and Aristotle, hence influencing the whole of Western thought.",3.93,"The First Philosophers","Philosophy"
"1349","Book",,"BELONG_TO","10251","Category",,,,,,2002,"9780192831873","'It was early in a fine summer's day, near the end of the eighteenth century, when a young man, of genteel appearance, having occasion to go towards the north-east of Scotland, provided himself with a ticket in one of those public carriages which travel between Edinburgh and the Queensferry...' So begins Scott's personal favourite among his novels, in characteristically wry and urbane style, as a mysterious young man calling himself 'Lovel' travels idly but fatefully toward the Scottish seaside town of Fairport. Here he is befriended by the antiquary Jonathan Oldbuck, who has taken refuge from his own personal disappointments in the obsessive study of miscellaneous history. Their slow unravelling of Lovel's true identity will unearth and redeem the secrets and lies which have devastated the guilt-haunted Earl of Glenallan, and will reinstate the tottering fortunes of Sir Arthur Wardour and his daughter Isabella. First published in 1816 in the aftermath of Waterloo, The Antiquary deals with the problem of how to understand the past so as to enable the future. Set in the tense times of the wars with revolutionary France, it displays Scott's matchless skill at painting the social panorama and in creating vivid characters, from the earthy beggar Edie Ochiltree to the loqacious and shrewdly humorous Antiquary himself. The text is based on Scott's own final, authorized version, the 'Magnum Opus' edition of 1829.",3.85,"The Antiquary","Fiction"
"1350","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192832436","Even more popular in their day than Don Quixote, Cervantes's Exemplary Stories (1613) surprise, challenge and delight. Ranging from the picaresque to the satirical, Cervantes's Exemplary Stories defy the conventions of heroic chivalric literature through a combination of comic irony, moral ambiguity, realism, and sheer mirth. With acute narrative skill and deft characterisation, drawing on colloquial language and farce, Cervantes creates a tension between the everyday and the literary, the plausible and the improbable. While encouraging us to reach our own moral conclusions, he also persuades us to accept the coincidental and the incredible: two boys indulge their life of crime at a time of public prayer; a young nobleman undergoes a change of identity at the behest of not a princess but a mere gipsy girl, and, most fantastically, talking dogs philosophize in a ward full of syphilitics. By placing the extraordinary within the contexts of the ordinary, the Exemplary Stories chart new novelistic territory and demonstrate Cervantes at his most imaginative and innovative. This new translation captures the full vigour of Cervantes's wit and makes available two rarely printed tales, `The Illustrious Kitchen Maid' and `The Power of Blood'.",3.73,"Exemplary Stories","Fiction"
"1352","Book",,"BELONG_TO","10515","Category",,,,,,2001,"9780192832603","IonOrestesThe Phoenician WomenThe Suppliant WomenIn these four plays Euripides explores ethical and political themes,contrasting the claims of patriotism with family loyalty, pragmatism and expediency with justice, and the idea that 'might is right' with the ideal of clemency.Ion is a vivid portrait of the role of chance in human life and an exploration of family relationships, which combines a sympathetic portrait of a rape victim with remarks on Athenian xenophobia. In Orestes, the most popular of the tragedian's plays in the ancient world, Euripides explores theemotional consequences of Orestes' murder of his mother on the individuals concerned, and makes the tale resonate with advice to Athens about the threat to democracy posed by political pressure groups. The Suppliant Women is a commentary on the politics of empire, as the Athenian king Theseusdecides to use force of arms rather than persuasion against Thebes. The Phoenician Women transforms the terrible conflict between Oedipus' sons into one of the most savage indictments of civil war in Western literature by highlighting the personal tragedy it brings.",4.07,"Orestes and Other Plays","Literary Criticism"
"1354","Book",,"BELONG_TO","10251","Category",,,,,,1997,"9780192832979","Jane Austen's letters afford a unique insight into the daily life of the novelist: intimate and gossipy, observant and informative--they read much like the novels themselves. They bring alive her family and friends, her surroundings and contemporary events with a freshness unparalleled in modern biographies. Above all we recognize the unmistakable voice of the author of such novels as Pride and Prejudice and Sense and Sensibility. We see the shift in her writing from witty and amusing descriptions of the social life of town and country, to a thoughtful and constructive tone while writing about the business of literary composition. R.W. Chapman's ground-breaking edition of the collected Letters first appeared in 1932, and a second edition followed twenty years later. Now in this third edition of Jane Austen's Letters, Deirdre Le Faye has added new material that has come to light since 1952, and re-ordered the letters into their correct chronological sequence. She has provided discreet and full annotation to each letter, including its provenance, and information on the watermarks, postmarks, and other physical details of the manuscripts, together with new biographical, topographical, and general indexes. Teachers, students, and fans of Jane Austen, at all levels, will find remarkable insight into one of the most popular novelists ever.",4.15,"Jane Austen's Letters","Fiction"
"1356","Book",,"BELONG_TO","10347","Category",,,,,,1999,"9780192833006","Cornelius Tacitus, Rome's greatest historian, was inspired to take up his pen when the assassination of Domitian ended `fifteen years of enforced silence'. Agricola is the biography of his late father-in-law and an account of Roman Britain. Germania gives insight into Rome's most dangerous enemies, the Germans, and is the only surviving specimen from the ancient world of an ethnographic study. Each in its way has had immense influence on our perception of Rome and the northern `barbarians' and the edition reflects recent research in Roman-British and Roman-German history. - ;`Long may the barbarians continue, I pray, if not to love us, at least to hate one another.' Cornelius Tacitus, Rome's greatest historian and the last great writer of classical Latin prose, produced his first two books in AD 98. He was inspired to take up his pen when the assassination of Domitian ended `fifteen years of enforced silence'. The first products were brief: the biography of his late father-in-law Julius Agricola and an account of Rome's most dangerous enemies, the Germans. Since Agricola's claim to fame was that as governor for seven years he had completed the conquest of Britain, begun four decades earlier, much of the first work is devoted to Britain and its people. The second is the only surviving specimen from the ancient world of an ethnographic study. Each in its way has had immense influence on our perception of Rome and the northern `barbarians'. This edition reflects recent research in Roman-British and Roman-German history and includes newly discovered evidence on Tacitus' early career. -",3.98,"Agricola and Germany","Literary Collections"
"1357","Book",,"BELONG_TO","10251","Category",,,,,,1999,"9780192833075","B`..melodrama is perennial and the craving for it is perennial and must be satisfied' T. S. Eliot ('Wilkie Collins and Dickens') Collins's ability to construct a gripping situation and to create an atmosphere of mystery and menace is fully evident in the three novellas reprinted here. All proceed through a series of dramatic scenes to a climax that in one case at least is literally explosive. The fast-paced Miss or Mrs? (1871) opens on a yacht, features a remarkably unconventional heroine, and entails murder attempts, blackmail, clandestine marriage and commercial fraud. Dramatic and psychologically absorbing, the action of The Haunted Hotel (1878) takes place in an ancient Venetian palazzo converted into a modern hotel that houses a grisly secreI. Lastly, set in a beautiful water-mill, The Guilty River (1886) depicts a group of alienated characters, whose relationships threaten to erupt in violence and murder. Varied in setting and tone, these stories demonstrate Collins's plot-making skill at its most succinct and intricate. *Introduction * Textual Note * Bibliography * Chronology * * Explanatory Notes *Appendix: Collins's prefaces",3.79,"Miss Or Mrs?","Fiction"
"1358","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192833594","Presents the classic story of the orphan Pip, the convict Magwitch, the beautiful Estella, and her guardian, the embittered Miss Havisham",3.76,"Great Expectations","Fiction"
"1359","Book",,"BELONG_TO","10654","Category",,,,,,1998,"9780192833600","Provides a modern verse translation of the story of a group of pilgrims who pass the time during their journey by telling each other tales",3.49,"The Canterbury Tales","Poetry"
"1360","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192833761","For the first time in one volume, this complete collection of all the short fiction Oscar Wilde published contains such social and literary parodies as 'Lord Arthur Savile's Crime' and 'The Canterville Ghost;' such well-known fairy tales as 'The Happy Prince,' 'The Young King,' and 'The Fisherman and his Soul;' an imaginary portrait of the dedicatee of Shakespeare's Sonnets entitled 'The Portrait of Mr. W.H.;' and the parables Wilde referred to as 'Poems in Prose,' including 'The Artist,' 'The House of Judgment,' and 'The Teacher of Wisdom.'",4.16,"Complete Shorter Fiction","Fiction"
"1362","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192833983","Presents the classic epic of the Napoleonic Wars and their effects on four Russian families",4.11,"War and Peace","Fiction"
"1363","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192834409","First published pseudonymously in 1764, The Castle of Otranto purported to be a translation of an Italian story of the time of the crusades. In it Walpole attempted, as he declared in the Preface to the second edition, `to blend the two kinds of romance: the ancient and the modern'. He gives us a series of catastrophes, ghostly interventions, revelations of identity, and exciting contests. Crammed with invention, entertainment, terror, and pathos, the novel was an immediate success and Walpole's own favourite among his numerous works. His friend, the poet Thomas Gray, wrote that he and his family, having read Otranto, were now `afraid to go to bed o'nights'. The novel is here reprinted from a text of 1798, the last that Walpole himself prepared for the press.",3.18,"The Castle of Otranto","Fiction"
"1365","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192834423","Olive Chancellor and Basil Ransom, cousins, clash, when Olive wants Verena Tarrant to use her eloquence for the woman's movement, and Basil wants Verena to give up politics and marry him.",3.59,"The Bostonians","Fiction"
"1366","Book",,"BELONG_TO","10654","Category",,,,,,1998,"9780192835024","A new blank verse translation of Dante's epic, complete with an authoritative Introduction, diagrams, maps, and notes.",4.07,"The Divine Comedy","Poetry"
"1368","Book",,"BELONG_TO","10334","Category",,,,,,1998,"9780192835079","This edition of twenty-six of Andersen's fairy tales includes an introduction, a chronology of the author's life and writings, and a bibliography.",3.9,"Hans Andersen's Fairy Tales","Juvenile Fiction"
"1370","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192835093","Dostoevsky's last and greatest novel, The Karamazov Brothers (1880) is both a brilliantly told crime story and a passionate philosophical debate. The dissolute landowner Fyodor Pavlovich Karamazov is murdered; his sons--the atheist intellectual Ivan, the hot-blooded Dmitry, and the saintly novice Alyosha--are all involved at some level. Brilliantly bound up with this psychological drama is Dostoevsky's intense and disturbing exploration of many deeply felt ideas about the existence of God, freedom of will, the collective nature of guilt, and the disastrous consequences of rationalism. Filled with eloquent voices, this new translation fully realizes the power and dramatic virtuosity of Dostoevsky's most brilliant work. About the Series: For over 100 years Oxford World's Classics has made available the broadest spectrum of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, voluminous notes to clarify the text, up-to-date bibliographies for further study, and much more.",4.32,"The Karamazov Brothers","Fiction"
"1373","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192835437","The tale of Daisy's irruption into staid European society enjoyed, as did Daisy herself, asuccès de scandale; and it has remained one of Jamess most popular short stories. Like the others collected here--'Pandora,' 'The Patagonia,' and 'Four Meetings'-- it describes a confrontation between different values in a changing world. Is the new independent American girl enchanting in her spontaneity, alarming in her unpredictability, or merely vulnerable in her ignorance of social codes? Hung about with make admirers who seek, uncertainly, to grasp the new phenomenon, Daisy marches on undiscourageable, to her triumphant--or tragic--destiny. This volume contains prefaces by Henry James, a chronology of his life, and editor's notes. About the Series:For over 100 yearsOxford World's Classicshas made available the broadest spectrum of literature from around the globe. Each affordable volume reflects Oxford's commitment to scholarship, providing the most accurate text plus a wealth of other valuable features, including expert introductions by leading authorities, voluminous notes to clarify the text, up-to-date bibliographies for further study, and much more.",3.51,"Daisy Miller and Other Stories","Fiction"
"1375","Book",,"BELONG_TO","10700","Category",,,,,,1998,"9780192835857","St Thomas Aquinas (1225-1274) saw religion as part of the natural human propensity to worship. His ability to recognize the naturalness of this phenomenon and simultaneously to go beyond it, to explore spiritual revelation, makes his work fresh and highly readable today. While drawing on a strong distinction between theology and philosophy, Aquinas interleaved them intricately in his writings, which range from an examination of the structures of thought to the concept of God as the end of all things. This accessible new translation chooses substantial passages not only from the indispensable Summa Theologicae, but from many other works, fully illustrating the breadth and progression of Aquinas's philosophy.",3.86,"Selected Philosophical Writings","Religion"
"1376","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192836021","The Ladies' Paradise (Au Bonheur des Dames) recounts the spectacular development of the modern department store in late nineteenth century Paris. The store is a symbol of capitalism, of the modern city, and of the bourgeois family; it is emblematic of consumer culture and the changes in sexualattitudes and class relations taking place at the end of the century.Octave Mouret, the store's owner-manager, masterfully exploits the desires of his female customers. In his private life as much as in business he is the great seducer. But when he falls in love with the innocent Denise Baudu, he discovers she is the only one of the salesgirls who refuses to becommodified.This new translation of the eleventh book in the Rougon-Macquart cycle captures the spirit of one of Zola's greatest novels of the modern city.",3.99,"The Ladies' Paradise","Fiction"
"1377","Book",,"BELONG_TO","10251","Category",,,,,,2000,"9780192836229","Frederic Moreau, a moderately gifted young provincial, is ambitious in many ways: he dreams of fame, of vast wealth, of literary and artistic achievement, of a grand passion. On the Paris paddle-steamer which transports him to his home town of Nogent-sur-Seine at the outset of the novel, he becomes transfixed by the demure Madame Arnoux and, back in Paris, cultivates her ebullient and enterprising husband in order to be near her. Frederic's devotion fluctuates like his other enthusiasms, and he is caught up in the intense pleasures and the inevitable ennuis of Parisian life.",3.83,"A Sentimental Education","Fiction"
"1378","Book",,"BELONG_TO","10251","Category",,,,,,1998,"9780192836366","Loosely connected with Part One and the German legend of Faust, Part Two is a dramatic epic rather than a strictly constructed drama. It is conceived as an act of homage to classical Greek culture and inspired above all by the world of story-telling and myth at the heart of the Greektradition, as well as owing some of its material to the Arabian Nights tales.The restless and ruthless hero, advised by his cynical demon-companion Mephistopheles, visits classical Greece i search of the beautiful Helen of Troy. Returning to modern times, he seeks to crown his career by gaining control of the elements, and at his death is carried up into the unkown regions,still in pursuit of the `Eternal Feminine'.David Luke's translation of Part One won the European Poetry Translation Prize. Here he again imitates the varied verse-forms of the original, and provides a highly readable - and actable - translation, supported by an introduction, full notes, and an index of classical mythology.",3.73,"Faust","Fiction"
"1379","Book",,"BELONG_TO","10251","Category",,,,,,1986,"9780192836380","This new translation successfully combines a feeling for the formal proprieties of Dumas's style with a supple and colloquial liveliness that once again proves this story irresistible. -",3.99,"La Dame Aux Camélias","Fiction"
"1381","Book",,"BELONG_TO","10251","Category",,,,,,1999,"9780192836892","This collection brings together six of Turgenev's best-known `long' short stories, in which he turns his skills of psychological observation and black comedy to subjects as diverse as the tyranny of serfdom, love, and revenge on the Russian steppes. These stories all display the elegance andclarity of Turgenev's finest writing.Richard Freeborn was until recently Professor of Russian at the School of Slavonic and East European Studies, London.",4.12,"First Love and Other Stories","Fiction"
"1383","Book",,"BELONG_TO","10515","Category",,,,,,1999,"9780192837622","Male, female, deft, fraudulent, constantly shifting: which of the `masquerade' of passengers on the Mississippi steamboat Fidele is `the confidence man'? The central motif of Melville's last and most `modern' novel can be seen as a symbol of American cultural history.",3.66,"The Confidence-man","Literary Criticism"
"1385","Book",,"BELONG_TO","1387","Category",,,,,,1999,"9780192837684","The Eclogues, ten short pastoral poems, were composed between approximately 42 and 39 BC, during the time of the 'Second' Triumvirate of Lepidus, Anthony, and Octavian. In them Virgil subtly blended an idealized Arcadia with contemporary history. To his Greek model - the Idylls of Theocritus - he added a strong element of Italian realism: places and people, real or disguised, and contemporary events are introduced. The Eclogues display all Virgil's art and charm and are among his mostdelightful achievements. Between approximately 39 and 29 BC, years of civil strife between Antony, and Octavian, Virgil was engaged upon the Georgics. Part agricultural manual, full of observations of animals and nature, they deal with the farmer's life and give it powerful allegorical meaning. These four books contain some of Virgil's finest descriptive writing and are generally held to be his greatest and most entertaining work, and C. Day Lewis's lyrical translations are classics in theirown right.",3.82,"The Eclogues ; The Georgics","Agriculture"
"1386","Book",,"BELONG_TO","10251","Category",,,,,,2000,"9780192837806","When Scenes of Clerical Life, George Eliot's first novel, was published anonymously in 1857, it was immediately recognized, in the words of Saturday Review, as `the production of a peculiar and remarkable writer'. The three stories that make up the Scenes, `The Sad Fortunes of the ReverendAmos Barton', `Mr Gilfil's Love Story', and `Janet's Repentance', intriguingly foreshadow George Eliot's later work. The first readers, including Dickens and Thackeray, were struck by the humorous irony, the truthfulness of the presentation of the lives of ordinary people, and the compassionateacceptance of human weakness which characterize Eliot's writing.",3.78,"Scenes of Clerical Life","Fiction"
"1388","Book",,"BELONG_TO","10251","Category",,,,,,1999,"9780192838742","'Your Jacques is a tasteless mishmash of things that happen, some of them true, others made up, written without style and served up like a dog's breakfast.'Jacques the Fatalist is Diderot's answer to the problem of existence. If human beings are determined by their genes and their environment, how can they claim to be free to want or do anything? Where are Jacques and his Master going? Are they simply occupying space, living mechanically until theydie, believing erroneously that they are in charge of their Destiny? Diderot intervenes to cheat our expectations of what fiction should be and do, and behaves like a provocative, ironic and unfailingly entertaining master of revels who finally show why Fate is not to be equated with doom.In the introduction to this brilliant new translation, David Coward explains the philosophical basis of Diderot's fascination with Fate and shows why Jacques the Fatalist pioneers techniques of fiction which, two centuries on, novelists still regard as experimental.",3.84,"Jacques the Fatalist and His Master","Fiction"
